ID,pdf_name,year,report_name,company_name,Country,Sector,Ticker,Website,"NACE Rev. 2, core code (4 digits)","NAICS 2022, core code (4 digits)","US SIC, core code (3 digits)","US SIC, primary code(s)",NACE Section,NACE Group,NAICS Category,LEI (Legal Entity Identifier),BvD ID number,FTSE 100 (01 01 2025),LSE URL,Description,RQI,CT
67,67_Bristol Myers Squibb Co._2007.pdf,2007,2007 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.287614085,0.114497697
67,67_Bristol Myers Squibb Co._2008.pdf,2008,2008 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.531363599,0.201593999
67,67_Bristol Myers Squibb Co._2009.pdf,2009,2009 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.725221607,0.119268486
67,67_Bristol Myers Squibb Co._2010.pdf,2010,2010 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.607845554,0.49620521
67,67_Bristol Myers Squibb Co._2011.pdf,2011,2011 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.733385831,0.487973483
67,67_Bristol Myers Squibb Co._2012.pdf,2012,2012 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.684569891,0.040583532
67,67_Bristol Myers Squibb Co._2013.pdf,2013,2013 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.413170601,0.542049137
67,67_Bristol Myers Squibb Co._2014.pdf,2014,2014 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.951670705,0.391090937
67,67_Bristol Myers Squibb Co._2015.pdf,2015,2015 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.581190733,0.069387864
67,67_Bristol Myers Squibb Co._2016.pdf,2016,2016 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.010844921,0.864352371
67,67_Bristol Myers Squibb Co._2017.pdf,2017,2017 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.714212624,0.031697823
67,67_Bristol Myers Squibb Co._2018.pdf,2018,2018 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.040964015,0.277592391
67,67_Bristol Myers Squibb Co._2019.pdf,2019,2019 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.39214131,0.007066759
67,67_Bristol Myers Squibb Co._2023.pdf,2023,2023 Annual Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.883324149,0.369680003
67,67_Bristol Myers Squibb_1995_CSR.pdf,1995,1995 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.833106331,0.087397996
67,67_Bristol Myers Squibb_2001_CSR.pdf,2001,2001 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.385987352,0.925663179
67,67_Bristol Myers Squibb_2003_CSR.pdf,2003,2003 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.083915285,0.01151998
67,67_Bristol Myers Squibb_2004_CSR.pdf,2004,2004 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.823137968,0.937403531
67,67_Bristol Myers Squibb_2005_CSR.pdf,2005,2005 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.924556359,0.147585959
67,67_Bristol Myers Squibb_2009_CSR.pdf,2009,2009 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.433956279,0.648414437
67,67_Bristol Myers Squibb_2010_CSR.pdf,2010,2010 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.603194189,0.548142912
67,67_Bristol Myers Squibb_2014_CSR.pdf,2014,2014 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.435466571,0.359706994
67,67_Bristol Myers Squibb_2015_CSR.pdf,2015,2015 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.982151808,0.978136581
67,67_Bristol Myers Squibb_2016_CSR.pdf,2016,2016 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.643600219,0.563041856
67,67_Bristol Myers Squibb_2018_CSR.pdf,2018,2018 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.859451522,0.519724095
67,67_Bristol Myers Squibb_2020 2_CSR.pdf,2020,2020 Sustainability Report 2,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.059350861,0.15812104
67,67_Bristol Myers Squibb_2020_CSR.pdf,2020,2020 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.16397707,0.994703518
67,67_Bristol Myers Squibb_2021_CSR.pdf,2021,2021 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.387087301,0.339335897
67,67_Bristol Myers Squibb_2022 2_CSR.pdf,2022,2022 Sustainability Report 2,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.200015321,0.288041857
67,67_Bristol Myers Squibb_2022_CSR.pdf,2022,2022 Sustainability Report ,Bristol Myers Squibb,United States of America,"Chemicals, Petroleum, Rubber & Plastic",BMY,https://www.b-ms.de,2120,3254,283,2834,MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacturing,549300NQHRQ8HVPTAK20,DE8170011222,No,,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations.",0.015176818,0.354484358
55,55_British American Tobacco plc_2007.pdf,2007,2007 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.051221966,0.110365086
55,55_British American Tobacco plc_2008.pdf,2008,2008 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.871629243,0.394187159
55,55_British American Tobacco plc_2009.pdf,2009,2009 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.037828261,0.700571585
55,55_British American Tobacco plc_2010.pdf,2010,2010 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.818310749,0.34914526
55,55_British American Tobacco plc_2011.pdf,2011,2011 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.736349957,0.648994734
55,55_British American Tobacco plc_2012.pdf,2012,2012 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.326282081,0.105127698
55,55_British American Tobacco plc_2013.pdf,2013,2013 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.636414272,0.817670988
55,55_British American Tobacco plc_2014.pdf,2014,2014 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.425215918,0.924528899
55,55_British American Tobacco plc_2015.pdf,2015,2015 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.484872462,0.842988683
55,55_British American Tobacco plc_2016.pdf,2016,2016 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.93093403,0.464198097
55,55_British American Tobacco plc_2017.pdf,2017,2017 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.22776224,0.885857497
55,55_British American Tobacco plc_2018.pdf,2018,2018 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.011901928,0.545795504
55,55_British American Tobacco plc_2019.pdf,2019,2019 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.691744669,0.554598074
55,55_British American Tobacco plc_2020.pdf,2020,2020 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.166767762,0.055529956
55,55_British American Tobacco plc_2021.pdf,2021,2021 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.576501947,0.860525412
55,55_British American Tobacco plc_2022.pdf,2022,2022 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.305333762,0.344885219
55,55_British American Tobacco plc_2023.pdf,2023,2023 Annual Report ,British American Tobacco,United Kingdom,Food & Tobacco Manufacturing,BATS,https://www.bat.com,1200,3122,211,2111,MANUFACTURING,Manufacture of tobacco products,Manufacturing,213800FKA5MF17RJKT63,GB03407696,Yes,https://www.londonstockexchange.com/stock/BATS/british-american-tobacco-plc,"British American Tobacco is a British multinational company that manufactures and sells cigarettes, tobacco and other nicotine products. The company, established in 1902, is headquartered in London, England. As of 2021, it is the largest tobacco company in the world based on net sales.",0.096909494,0.402011176
